last_name, first_name,player_id,year,pa,walk,k_percent,batting_avg,xba,exit_velocity_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
Barnes, Austin,605131,2018,238,31,28.2,.205,.184,87.6,26.1,3.7,31.5,97.979860794,93.016615159,18.7,35.6
Barnes, Austin,605131,2019,242,23,23.1,.203,.191,87.2,27.8,4.4,29.1,96.417563924,92.23558949,22.3,39.6
Barnes, Austin,605131,2020,104,13,23.1,.244,.193,86.9,21.5,1.5,35.4,97.68395875,92.946501587,24.9,45.4
Barnes, Austin,605131,2021,225,20,24.9,.215,.213,85.2,29.7,4.1,31.7,97.137178611,92.601449231,26.7,44.2
Barnes, Austin,605131,2022,212,27,17.5,.212,.210,87.4,31,4.8,35.2,98.048094085,93.029970704,17.6,42.1
Barnes, Austin,605131,2023,200,17,21.5,.180,.214,84.8,28.3,2.9,25.4,96.019005147,92.044198148,22.2,44
Barnes, Austin,605131,2024,96,9,24,.259,.237,87.3,32.8,1.6,35.9,98.274999677,93.140232581,21.8,47.5
Bell, Josh,605137,2016,152,21,12.5,.273,.283,88.3,22.3,4.5,37.5,99.930506122,94.220072857,18.2,44.6
Bell, Josh,605137,2017,620,66,18.9,.255,.261,87.6,28.9,6.4,34.3,98.967820926,93.519439768,23.5,43.6
Bell, Josh,605137,2018,583,77,17.8,.261,.257,90.2,29.6,7,39.3,100.957818392,94.683419372,24.4,43
Bell, Josh,605137,2019,613,74,19.2,.277,.285,92.4,34.6,12.7,47.2,103.082487171,96.001241809,25.3,48.1
Bell, Josh,605137,2020,223,22,26.5,.226,.228,91.7,24.3,8.6,42.9,102.09961,95.3740285,33.6,45.9
Bell, Josh,605137,2021,568,65,17.8,.261,.277,92.5,28.5,8.8,52,103.31235455,96.348443033,24.1,46.7
Bell, Josh,605137,2022,647,81,15.8,.266,.273,88.9,30.7,7.2,40.8,100.551357456,94.511584791,21.7,45.3
Bell, Josh,605137,2023,617,63,21.7,.247,.263,90.1,31.3,10.1,43,101.611186796,94.955559951,25.8,47.7
Bell, Josh,605137,2024,396,27,19.9,.228,.232,88.4,31,7,38.4,99.506801277,93.827523156,27.7,50.4
Betts, Mookie,605141,2015,654,46,12.5,.291,.283,90.4,33.4,5.5,37.5,99.412633162,93.922887905,14.7,40.2
Betts, Mookie,605141,2016,730,49,11,.318,.278,89.7,31.7,5.2,39.9,99.700589189,94.049944721,14.2,41.3
Betts, Mookie,605141,2017,712,77,11.1,.264,.273,88.4,31.9,4.5,37.9,99.348080766,93.801429818,15.7,35.9
Betts, Mookie,605141,2018,614,81,14.8,.346,.309,92.2,39.4,14.1,50.6,101.383521852,95.486972454,15.5,35.6
Betts, Mookie,605141,2019,706,97,14.3,.295,.311,91,39.4,10.3,47.4,100.567436587,94.76255839,14.5,38.3
Betts, Mookie,605141,2020,246,24,15.4,.292,.283,90.7,40.1,7.7,43.4,99.966803556,94.311948056,13.8,40.5
Betts, Mookie,605141,2021,550,68,15.6,.264,.263,90.3,34,7.8,41,99.139157135,94.102277154,16.8,40.4
Betts, Mookie,605141,2022,639,55,16.3,.269,.254,90.5,36.2,9.7,44.9,99.954466043,94.497072751,16.5,44.2
Betts, Mookie,605141,2023,693,96,15.4,.307,.294,92.4,42.5,12.4,48.5,100.865674689,95.28290971,16.7,38.1
Betts, Mookie,605141,2024,331,47,10.3,.304,.292,90.5,40.2,6,40.2,98.9053848,93.787165422,13.9,37.2
Caratini, Victor,605170,2017,66,4,19.7,.254,.246,85.1,28.3,4.3,35.6,98.139131304,93.217105556,20.3,47.1
Caratini, Victor,605170,2018,200,12,21,.232,.230,88.8,29.6,3.5,37.3,99.764330286,93.895374286,21.9,45.3
Caratini, Victor,605170,2019,279,29,21.1,.266,.258,89.7,32.4,9,35.9,99.639721196,93.859793207,22.3,46
Caratini, Victor,605170,2020,132,12,23.5,.241,.216,87.9,25.9,3.5,36.5,99.423572326,93.808877882,23.6,39.9
Caratini, Victor,605170,2021,356,35,23,.227,.228,90,31.5,6.8,44.3,101.375348291,94.946228034,25.5,44.8
Caratini, Victor,605170,2022,314,31,21.3,.199,.233,89.4,30,6.3,43.5,100.649286408,94.496842039,20.9,42.3
Caratini, Victor,605170,2023,226,19,19.9,.259,.258,91.3,23.3,5,44.7,101.5286345,95.04057195,21.1,45.3
Caratini, Victor,605170,2024,115,5,13.9,.248,.281,91.4,35.9,7.6,44.6,100.700641522,94.7790575,18.4,50.4
Coats, Jason,605183,2016,58,5,20.7,.200,.208,90,23.1,7.7,38.5,99.212211053,93.666631842,25.5,51.6
Cron, Kevin,605196,2019,78,4,35.9,.211,.235,89.9,40.9,22.7,50,103.978375909,96.294546591,42,56.6
Davies, Zach,605200,2016,61,1,36.1,.094,.096,79,2.6,0,5.3,87.762044286,88.952675357,27.7,49.5
Davies, Zach,605200,2017,69,7,21.7,.125,.126,80,6.4,0,4.3,90.672919375,89.716439375,13.6,43.5
Davies, Zach,605200,2019,55,1,45.5,.154,.143,82.6,27.6,0,6.9,90.1173875,89.820824783,27.5,40.4
Davis, J.D.,605204,2017,68,4,29.4,.226,.230,88.9,27.9,14,44.2,101.114075909,94.918855581,34.9,52.9
Davis, J.D.,605204,2018,113,10,25.7,.175,.225,88.5,27,8.1,36.5,100.540749189,94.41208027,31.5,50.2
Davis, J.D.,605204,2019,453,38,21.4,.307,.308,91.5,36.8,11.1,47.9,102.839054744,95.769210032,28.1,48.9
Davis, J.D.,605204,2020,229,31,24.5,.247,.252,90.1,29.6,8.9,45.2,102.105949851,95.319305299,29.3,44.9
Davis, J.D.,605204,2021,211,24,32.2,.285,.245,89.7,37.2,12.4,42.5,100.977158596,94.61092292,41,50.1
Davis, J.D.,605204,2022,365,39,33.4,.248,.242,92.4,34.8,16.2,56.1,103.966730202,96.76614,37.4,51.3
Davis, J.D.,605204,2023,546,52,27.8,.248,.244,91.1,33.5,9.6,45.2,101.437064311,95.258851108,34,53.1
Davis, J.D.,605204,2024,150,11,24,.221,.214,89.2,24,9,45,101.5791926,95.12503596,34.4,51.9
Featherston, Taylor,605227,2015,169,7,27.2,.162,.207,86.7,28.3,2.7,25.7,96.427262075,92.257343524,24,49.2
Fernández, José,605228,2016,61,1,21.3,.250,.168,86.4,14.9,0,19.1,95.610176316,91.852019211,34.3,57.7
Finnegan, Brandon,605232,2016,61,3,29.5,.113,.144,86.5,10,0,27.5,95.919078125,92.406307813,29.2,52.8
Fisher, Derek,605233,2017,166,17,32.5,.212,.233,89,30.4,5.4,39.1,100.565231778,94.353249333,31.7,39.7
Fisher, Derek,605233,2018,86,5,48.8,.165,.180,93.4,43.6,12.8,43.6,103.207877368,96.330532105,43.1,40.7
Fisher, Derek,605233,2019,167,21,34.1,.185,.212,92.3,34.8,12.4,44.3,102.661998864,95.755711839,38.6,37.2
Garcia, Aramis,605244,2018,65,2,47.7,.286,.189,87.2,37.5,12.5,40.6,98.8957675,93.44788375,32.1,51.3
Garcia, Aramis,605244,2021,94,1,29.8,.205,.191,88.5,27.4,4.8,37.1,97.999445333,93.12172,28.3,52.9
Garcia, Aramis,605244,2022,115,3,29.6,.213,.212,87.5,35.5,2.6,36.8,98.567163784,93.291404595,30.8,52.1
Gore, Terrance,605253,2019,58,6,31,.275,.192,83.5,24.2,0,12.1,91.780217143,90.171197143,29.2,41.2
Machín, Vimael,605353,2020,71,8,14.1,.206,.290,89.9,35.8,0,43.4,98.646342222,94.15542717,20.6,46.7
Machín, Vimael,605353,2022,253,25,18.6,.220,.243,89.3,36.3,3.9,39.1,98.588009667,93.53259419,17.9,44.7
Martini, Nick,605361,2018,179,21,20.1,.296,.258,88,36.8,2.6,40.2,98.435887627,93.400677949,18.7,37.2
Martini, Nick,605361,2019,109,14,23.9,.226,.232,87.6,29.4,1.5,32.8,96.681503529,92.421592836,20,40.6
Martini, Nick,605361,2023,79,5,19,.264,.257,91,45.6,10.5,45.6,99.627005517,94.504043509,18.1,47.5
Martini, Nick,605361,2024,163,9,23.3,.212,.217,87.4,32.4,7.2,34.2,98.233857857,93.416418378,24.8,49.6
Musgrove, Joe,605397,2019,61,2,31.1,.157,.176,86.8,27.5,5,27.5,98.251830667,93.125915333,36.3,59.2
Musgrove, Joe,605397,2021,57,1,40.4,.137,.107,82.8,18.2,0,18.2,94.705816154,91.513228,34.8,58.6
Nola, Aaron,605400,2017,54,4,46.3,.083,.080,82.1,4,0,8,87.477975833,89.006371739,28.9,34.9
Nola, Aaron,605400,2018,70,1,51.4,.048,.066,83.2,12.1,0,6.1,91.715486364,89.922791364,23.9,34.8
Nola, Aaron,605400,2019,70,6,50,.119,.112,86.7,27.6,0,20.7,94.363985833,91.320340435,14.9,23.4
Nola, Aaron,605400,2021,63,6,46,.143,.103,85.8,28.6,0,10.7,93.475332222,91.042883889,14.5,32.8
Panik, Joe,605412,2015,432,38,9.7,.312,.280,86.8,30,2.3,29.4,96.652938272,92.340890586,11.5,42.8
Panik, Joe,605412,2016,526,50,8.9,.239,.259,86.3,30.6,4.5,26.8,95.964759254,91.993903541,11.2,41.6
Panik, Joe,605412,2017,573,46,9.4,.288,.256,85,32.9,2.6,23.9,94.973948297,91.487091485,11.1,43.3
Panik, Joe,605412,2018,392,26,7.7,.254,.281,86.6,32.4,2.7,29.7,96.132160723,92.079106586,10.6,42.5
Panik, Joe,605412,2019,491,43,9.6,.244,.253,86.8,33.8,2,25.8,95.338176359,91.672916205,10.5,42.2
Panik, Joe,605412,2020,141,20,19.1,.225,.246,87.5,34.4,1.1,33.3,97.013986522,92.587408022,18,39.4
Panik, Joe,605412,2021,257,17,13.2,.208,.238,86.5,33.8,1.5,25.5,96.124492277,92.076096188,14.4,43.8
Pérez, Michael,605421,2018,80,3,23.8,.284,.233,88.2,36.2,1.7,29.3,96.826631379,92.535425614,26,50.2
Pérez, Michael,605421,2019,55,8,34.5,.217,.184,92.5,33.3,7.4,48.1,99.891661429,94.799107778,40.9,39.6
Pérez, Michael,605421,2020,93,7,29,.167,.231,87.3,48.3,10.3,32.8,97.470682414,92.735341207,29.8,46.7
Pérez, Michael,605421,2021,231,19,29.4,.143,.171,85.7,29.6,6.3,33.1,97.012886714,92.519999643,27.3,46
Pérez, Michael,605421,2022,132,10,24.2,.149,.205,88.8,35.6,7.8,36.7,98.192780667,93.304814719,28.4,44.3
Skole, Matt,605474,2019,80,7,38.8,.208,.176,82,33.3,0,14.3,91.792311905,90.534588095,29.6,43.2
Smith, Mallex,605480,2016,215,20,22.3,.238,.214,85.9,22.1,2.8,22.1,95.938294262,92.047085785,25.9,48.5
Smith, Mallex,605480,2017,282,23,22,.270,.224,81.2,25.4,1.5,16.8,92.108726517,90.568599492,28.3,49.7
Smith, Mallex,605480,2018,544,47,18,.296,.255,85.8,32.2,1.5,23,94.839756471,91.431387433,25.1,49.6
Smith, Mallex,605480,2019,566,42,24.9,.227,.202,85.2,29,2.2,20.1,94.189873149,91.140372155,27.8,48.6
Spangenberg, Cory,605486,2015,344,28,21.8,.271,.253,87.3,30.5,1.3,32.2,98.479211887,93.275752075,21.9,47.5
Spangenberg, Cory,605486,2016,53,4,24.5,.229,.210,84.7,20,2.9,22.9,95.043785,91.638027188,30.3,48.9
Spangenberg, Cory,605486,2017,486,34,26.3,.264,.238,87.1,35.7,4.4,29,96.999531409,92.549672525,25.9,49.6
Spangenberg, Cory,605486,2018,329,25,32.8,.235,.220,88.4,34.5,5.7,38.3,98.884853696,93.566275054,31.7,48.5
Spangenberg, Cory,605486,2019,102,6,35.3,.232,.201,85.1,26.7,5,25.5,96.1128812,92.278285714,32,55.2
Starling, Bubba,605490,2019,197,9,28.4,.215,.210,81.8,36.6,2.3,17.6,92.948463594,90.804861102,29.7,49.7
Starling, Bubba,605490,2020,64,4,42.2,.169,.191,84.2,36.4,3,30.3,98.080507647,93.192988788,36.6,50.6
Suárez, Andrew,605498,2018,51,2,52.9,.064,.111,82,18.2,0,14.3,92.25329375,90.446515625,35.4,46.1
Tilson, Charlie,605508,2018,120,10,16.7,.264,.234,79.8,24.7,0,16.9,90.968746744,90.236583294,14,50.6
Tilson, Charlie,605508,2019,157,10,24.2,.229,.240,86.9,29.2,2.8,31.1,97.431041132,92.733163396,24.6,49.2
Tomlinson, Kelby,605509,2015,193,14,20.7,.303,.277,87.3,32.6,0,31.2,96.605883134,92.336082782,25.4,47.5
Tomlinson, Kelby,605509,2016,120,12,15,.292,.280,85.6,30.3,0,22.5,94.671310976,91.385564074,19.2,49.5
Tomlinson, Kelby,605509,2017,222,23,20.7,.258,.232,83.3,35.3,0.7,15.7,93.102019306,90.666397483,17.1,45
Tomlinson, Kelby,605509,2018,152,9,23,.207,.216,83.5,26.4,0.9,16,92.435288571,90.53046898,24.1,50.7
Tucker, Preston,605512,2015,323,20,21.1,.243,.249,89.8,26.7,5.6,38.8,100.991426957,94.577299739,26.4,50.2
Tucker, Preston,605512,2016,144,8,27.8,.164,.204,89,24.5,5.3,40.4,101.424348478,94.762858587,31.8,49.4
Tucker, Preston,605512,2018,184,13,23.4,.229,.224,90.8,28.2,4,39.5,100.693827742,94.576053659,25.6,49.6
Wisler, Matt,605538,2016,53,1,39.6,.152,.117,84.2,9.7,0,6.5,90.647464167,89.720111304,28.4,51.4
Woodruff, Brandon,605540,2021,58,3,48.3,.115,.116,82.9,25.9,0,11.1,91.69592,90.255133636,38.7,46.5
Zimmer, Bradley,605548,2017,332,26,29.8,.241,.237,89.1,26.6,8.9,39.9,101.841308021,95.079902552,31.2,47.2
Zimmer, Bradley,605548,2018,114,7,38.6,.226,.221,90.2,32.3,8.1,42.9,103.165728846,95.636378654,33.7,49.3
Zimmer, Bradley,605548,2020,50,7,28,.162,.130,84.1,20.8,4.2,16.7,95.53167,91.782634091,36.6,38.5
Zimmer, Bradley,605548,2021,348,30,35.1,.227,.224,90.7,30.4,9.4,42.5,102.513402209,95.475187076,36.2,44.8
Zimmer, Bradley,605548,2022,117,5,38.5,.124,.138,87,21.3,11.5,34.4,99.040262143,93.699233818,37.4,51.7
Castro, Harold,605612,2019,369,9,23.3,.291,.258,87.2,36.9,3.6,28.6,96.521335149,92.397637004,24,54.1
Castro, Harold,605612,2020,54,5,20.4,.347,.274,89,44.7,2.6,36.8,97.525022632,92.846743421,24.1,51.8
Castro, Harold,605612,2021,339,14,21.2,.283,.287,88.6,44,3.2,38.5,97.96529065,93.316242886,25.8,57.7
Castro, Harold,605612,2022,443,17,17.8,.271,.275,87,41.6,6.1,33.3,97.109259586,92.622759201,19.8,53.7
Castro, Harold,605612,2023,270,9,24.4,.252,.242,86.2,38.5,3.1,28.7,96.109616082,92.139749948,28.6,56.3
Arcia, Orlando,606115,2016,216,15,21.8,.219,.203,87.7,26,1.9,29.9,97.384924667,92.744163221,29,53
Arcia, Orlando,606115,2017,548,36,18.2,.277,.243,85.7,28.7,3.9,27.6,96.566548818,92.285483103,25.6,54.2
Arcia, Orlando,606115,2018,366,15,23.8,.236,.211,86.3,24.3,2.3,28.6,96.869275659,92.435271744,28.6,53
Arcia, Orlando,606115,2019,546,43,20,.223,.222,87.9,26.5,4.3,31.3,97.613876615,92.86605,24.6,47.7
Arcia, Orlando,606115,2020,189,14,16.9,.260,.281,89,37.3,5.6,38.7,99.346351,93.890230143,23.1,46.8
Arcia, Orlando,606115,2021,89,7,21.3,.198,.199,88.2,27,3.2,38.1,98.2733375,93.279352698,26.2,52.7
Arcia, Orlando,606115,2022,234,21,21.8,.244,.253,90.7,30,7.5,42.5,100.210780633,94.636873734,27.3,44.7
Arcia, Orlando,606115,2023,533,39,19.1,.264,.247,88.2,30.6,6.9,41.1,99.189217927,93.735384508,24.3,46.2
Arcia, Orlando,606115,2024,340,14,21.8,.211,.199,89.5,28.8,4.8,41.6,98.9091968,93.667301606,26,50.4
Perdomo, Luis,606131,2017,53,1,37.7,.109,.148,79.7,21.9,0,15.6,91.615672308,90.9995348,28.1,56.3
Tapia, Raimel,606132,2017,171,8,21.1,.287,.257,81,40.8,1.6,12.9,92.467799016,90.580541818,21.4,58.6
Tapia, Raimel,606132,2019,447,21,22.4,.275,.251,87.6,36.5,3.7,31.6,96.957221534,92.526824862,26.8,58.8
Tapia, Raimel,606132,2020,206,14,18.4,.321,.244,85.3,28.7,2,30,96.593740405,92.307061689,18.7,51.1
Tapia, Raimel,606132,2021,533,40,13.1,.273,.241,85.7,19.9,2.1,31.5,96.953380048,92.476739258,14.7,51.2
Tapia, Raimel,606132,2022,433,16,18.7,.265,.256,87.6,27.5,5.1,38,99.701438303,93.926071212,21.5,55.4
Tapia, Raimel,606132,2023,169,17,23.7,.236,.224,85.4,31.8,6.4,34.5,98.091692222,93.117951776,28.7,49.5
Aquino, Aristides,606157,2019,225,16,26.7,.259,.245,87.8,30.6,12.9,39,100.625701972,94.373538652,35.5,55.7
Aquino, Aristides,606157,2020,56,6,32.1,.170,.207,82.2,27.6,6.9,20.7,93.980750667,92.331051034,38.5,47.5
Aquino, Aristides,606157,2021,204,27,36.8,.190,.188,89,31.7,14.9,39.6,101.505933529,94.887180594,39.3,45.1
Aquino, Aristides,606157,2022,276,17,36.6,.197,.180,85.6,27.2,8.2,34.6,99.168037143,93.584018571,37.9,56.6
Hernández, Teoscar,606192,2016,112,11,25,.230,.206,90.2,30.1,4.1,27.4,98.126353611,93.175236389,30.5,42.6
Hernández, Teoscar,606192,2017,95,6,37.9,.261,.231,87.1,41.5,17,35.8,98.460708519,93.342668679,34.9,50.8
Hernández, Teoscar,606192,2018,523,41,31.2,.239,.235,91.9,35.1,15.5,46.2,102.514606266,95.623418576,38.5,49.5
Hernández, Teoscar,606192,2019,464,45,33,.230,.215,91.2,30.6,11.7,42.3,101.608146591,95.066922348,34.8,47.3
Hernández, Teoscar,606192,2020,207,14,30.4,.289,.296,93.3,40.6,18,53.1,104.846097031,97.246447559,34.9,46.4
Hernández, Teoscar,606192,2021,595,36,24.9,.296,.284,91.8,37.4,13.9,49,103.3032702,96.169584775,31.8,51.8
Hernández, Teoscar,606192,2022,535,34,28.4,.267,.265,92.6,36.3,15,53.3,103.420419483,96.496717867,35.1,48.8
Hernández, Teoscar,606192,2023,678,38,31.1,.258,.258,91.3,35.2,13.8,49.4,103.014681476,96.109592578,35.8,53.6
Hernández, Teoscar,606192,2024,402,32,28.1,.261,.249,91.3,31.7,14.7,47.6,102.680475556,95.749339643,34,52.3
Mercedes, Yermín,606213,2021,262,20,17.6,.271,.246,87.3,35.4,7.2,29.2,98.111283776,93.084708974,22,53.5
Mercedes, Yermín,606213,2022,83,9,20.5,.233,.253,87.5,42.9,7.1,28.6,97.540917857,92.781276429,22.7,49.9
Peraza, José,606299,2016,256,7,12.9,.324,.310,85.1,40.8,1.9,23.7,94.755667885,91.461610338,13.4,51.7
Peraza, José,606299,2017,518,20,13.5,.259,.282,82.8,32.5,1.7,20,93.326775951,90.934503707,15.2,51.7
Peraza, José,606299,2018,683,29,11,.288,.273,85.8,38.2,2.5,23.6,95.18880011,91.637686636,13.8,49.9
Peraza, José,606299,2019,403,17,14.4,.239,.266,85,32.5,0.3,25.6,95.370811987,91.732562691,16.7,54
Peraza, José,606299,2020,120,5,15,.225,.241,85.4,37.2,4.3,27.7,96.174715745,92.137772043,21.5,55.3
Peraza, José,606299,2021,154,9,16.9,.204,.212,85.6,31,4.3,25,95.015849825,91.542031667,19.5,51.3
Marte, Ketel,606466,2015,247,24,17.4,.283,.242,87.2,25,1.7,27.8,97.295714941,92.649962588,18.7,43.8
Marte, Ketel,606466,2016,466,18,18,.259,.244,85.8,29,0.3,19.9,94.706925647,91.373110176,18.4,48.9
Marte, Ketel,606466,2017,255,29,14.5,.260,.292,87.5,34,2.7,34.6,99.21842587,93.650313261,16.6,47.1
Marte, Ketel,606466,2018,580,54,13.6,.260,.257,88.8,28.8,5,36.9,99.695361455,93.90705754,16,45.9
Marte, Ketel,606466,2019,628,53,13.7,.329,.300,90,34.6,9.3,40,101.092484421,94.7158706,17.6,47.8
Marte, Ketel,606466,2020,195,7,10.8,.287,.265,89.2,28.8,3.7,40.5,100.204872785,94.245687975,14.1,45
Marte, Ketel,606466,2021,374,31,16,.318,.307,91.1,33.5,8.9,48.4,102.733084286,95.652881541,17.3,45.9
Marte, Ketel,606466,2022,558,55,18.1,.240,.251,90.1,31.6,6.1,41.9,101.202754619,94.845027056,20.7,46.1
Marte, Ketel,606466,2023,650,71,16.8,.276,.266,91.1,30.8,8,42.8,101.585403319,95.10445528,20.5,45.5
Marte, Ketel,606466,2024,409,40,17.1,.292,.302,93.7,34.8,10.1,53.4,103.560878776,96.708071837,22.2,49
Greiner, Grayson,606988,2018,116,17,27.6,.219,.222,87.9,38.8,7.5,35.8,98.256123235,93.22051597,27,43.3
Greiner, Grayson,606988,2019,224,13,31.3,.202,.200,86.6,28.6,5.7,32.9,98.218691714,93.160320432,32,46.2
Greiner, Grayson,606988,2020,55,3,36.4,.118,.187,90,22.6,9.7,41.9,100.584273333,94.558366667,31.7,48.1
Greiner, Grayson,606988,2021,82,9,37.8,.236,.169,85.4,31,4.8,28.6,97.09342381,92.657607317,40,45.1
Haase, Eric,606992,2021,381,26,31.2,.231,.234,90.9,35.9,13.7,47.9,102.221321624,95.458014188,34.7,48.1
Haase, Eric,606992,2022,351,24,27.6,.254,.239,87.7,32.3,8.7,42.4,100.507001491,94.311526476,32.8,51.4
Haase, Eric,606992,2023,293,17,27.6,.201,.217,87.1,29.2,4.6,35.9,98.489376289,93.341904124,32.6,54
Hager, Jake,606993,2022,59,8,28.8,.240,.165,80.8,32.4,5.9,17.6,94.036659333,91.089237667,29.5,46.9
Nimmo, Brandon,607043,2016,80,6,25,.274,.277,87.9,32.1,1.9,28.3,98.047333077,93.126065098,21.8,47.3
Nimmo, Brandon,607043,2017,215,33,27.9,.260,.255,89.2,43.3,6.7,37.5,99.177399,94.035068403,24.4,36.9
Nimmo, Brandon,607043,2018,535,80,26.2,.263,.237,89.9,33.4,6.5,42.1,100.251318483,94.380795517,26.5,39.4
Nimmo, Brandon,607043,2019,254,46,28,.221,.216,89.3,35.6,6.8,35.6,99.24699,93.762587364,27.3,40.8
Nimmo, Brandon,607043,2020,225,33,19.1,.280,.250,87.2,30.8,7.7,32.9,97.980723714,93.071893214,21.6,41.6
Nimmo, Brandon,607043,2021,386,54,20.5,.292,.267,89.3,34.3,4,41.1,100.055118689,94.323742263,22.6,42.5
Nimmo, Brandon,607043,2022,673,71,17.2,.274,.256,89.4,28.1,7,39.8,100.251301732,94.354698482,19.6,43.8
Nimmo, Brandon,607043,2023,682,74,21.4,.274,.261,91.8,33.5,9.5,47.9,101.50757,95.462726837,22,42.4
Nimmo, Brandon,607043,2024,399,49,24.3,.248,.270,92.7,38,12.4,50.8,102.161856364,95.857255331,24.8,43.5
Peterson, Jace,607054,2015,597,56,20.1,.239,.241,87.1,33,3.3,26.3,96.526168402,92.264230026,22.5,43.5
Peterson, Jace,607054,2016,408,52,16.9,.254,.265,88.2,31.5,3.1,32.9,97.543412357,92.825936057,17.6,41
Peterson, Jace,607054,2017,215,27,22.3,.215,.238,86.8,28.8,5,33.8,97.860887164,92.984414286,27.1,39
Peterson, Jace,607054,2018,246,31,23.6,.200,.204,87.7,31.8,3.2,32.5,97.173051184,92.616899934,24,40.5
Peterson, Jace,607054,2019,108,6,22.2,.220,.248,88.4,37.7,3.9,26,96.612149737,92.52345,30.4,46.6
Peterson, Jace,607054,2020,61,15,32.8,.200,.181,89.2,30.8,7.7,42.3,100.201550769,94.150793846,34.3,37.6
Peterson, Jace,607054,2021,302,38,22.5,.247,.235,87.7,34.2,5.2,34.7,98.012142813,93.102308586,27.2,40.3
Peterson, Jace,607054,2022,328,33,25.9,.236,.231,88.6,33.7,7.2,36.1,98.360158137,93.264631576,26.7,40.9
Peterson, Jace,607054,2023,430,47,23.5,.211,.216,85.7,33.5,4.7,28.1,96.5144975,92.272958155,24.6,42.2
Turner, Trea,607208,2016,324,14,18.2,.342,.298,89.9,34.4,6.8,36.4,100.42958386,94.412091623,23.6,47.4
Turner, Trea,607208,2017,447,30,17.9,.284,.273,89.1,29.1,5.4,39.2,99.842062727,94.077942758,22.5,44.1
Turner, Trea,607208,2018,740,69,17.8,.271,.273,89.1,29,5.8,38.6,99.818035769,94.018835173,20.2,44
Turner, Trea,607208,2019,569,43,19.9,.298,.279,90.4,29.8,6.8,42,101.230091659,94.839620073,23.4,46.9
Turner, Trea,607208,2020,259,22,13.9,.335,.303,90.5,34.2,9.5,40.7,100.635350612,94.552732551,19.6,46.9
Turner, Trea,607208,2021,646,41,17,.328,.304,89.6,34.6,7.4,46.2,101.311622295,94.938968542,23,49.2
Turner, Trea,607208,2022,708,45,18.5,.298,.276,88.9,35.3,7.6,41.6,100.188198893,94.238854962,26.3,51.2
Turner, Trea,607208,2023,691,45,21.7,.266,.266,89.9,36.1,8.4,42.2,100.292342286,94.550003245,29.6,53.1
Turner, Trea,607208,2024,256,13,18.4,.349,.286,90.5,32.5,8.4,45.5,100.488908438,94.676320105,24.5,51.3
Reed, AJ,607223,2016,141,18,34,.164,.186,88.6,22.7,8,41.3,99.603243947,93.9616152,32.8,43.3
Lopez, Raffy,607257,2017,62,7,33.9,.222,.189,87.6,35.3,14.7,23.5,95.765011875,91.886356875,34.5,47
Lopez, Raffy,607257,2018,117,13,36.8,.176,.164,86.2,39.3,4.9,27.6,95.039931034,91.520242586,35,46
Smith, Kevan,607345,2017,293,9,15.7,.283,.261,85.7,28.9,3.4,28.9,96.652377586,92.344916883,20.9,55.1
Smith, Kevan,607345,2018,187,10,9.6,.292,.263,87.9,26,4.5,35.1,98.155602857,93.165028701,16,51.5
Smith, Kevan,607345,2019,211,16,17.5,.251,.289,89.5,37.4,6.5,41.8,99.40006987,93.932446078,19.3,44.8
Smith, Kevan,607345,2021,106,10,29.2,.168,.185,87.5,26.6,1.6,34.4,98.45259625,93.230236094,27.5,50.5
Taijeron, Travis,607369,2017,59,5,40.7,.173,.167,84.1,35.7,3.6,35.7,98.641184286,93.3763875,28.9,39.4
Collins, Tyler,607385,2015,207,13,20.8,.266,.243,87.8,34.7,5.3,31.3,97.882468108,92.999957279,22.9,52.8
Collins, Tyler,607385,2016,151,13,25.2,.235,.220,90.1,28.3,6.1,33.3,98.656362245,93.450124021,24.5,47
Collins, Tyler,607385,2017,169,18,32.5,.193,.205,89.9,35.4,6.3,37.5,99.492328333,93.914246316,31.7,45.2
Rua, Ryan,607387,2015,86,3,37.2,.193,.174,86.1,27.5,5.9,37.3,98.9900112,93.607148571,33.1,47.8
Rua, Ryan,607387,2016,269,21,28.3,.258,.230,90.5,25.9,6.6,40.4,101.853714512,95.008470976,28.2,45.1
Rua, Ryan,607387,2017,144,14,36.1,.217,.216,84.9,32.1,9,32.1,99.521940256,93.870768312,37.1,46
Rua, Ryan,607387,2018,147,5,36.1,.194,.204,90.4,30.3,10.1,40.4,101.555131136,94.95964046,32.9,47.5
Andreoli, John,607430,2018,67,5,28.4,.230,.182,83.2,34.9,2.3,16.3,92.889153182,90.575695581,25.2,43.8
Beaty, Matt,607461,2019,268,17,12.3,.265,.272,89.4,28.2,5.1,40.5,100.338583704,94.373558279,18,46.2
Beaty, Matt,607461,2020,54,2,25.9,.220,.234,90,38.9,2.8,41.7,99.76844,94.214919167,25.5,51.1
Beaty, Matt,607461,2021,234,20,18.8,.270,.233,86.7,26.9,3.8,30.6,97.183536,92.5925725,19,45.9
Beaty, Matt,607461,2023,72,6,19.4,.230,.198,82.3,34,0,14.9,93.12115,90.789146596,21.2,48.7
Blandino, Alex,607468,2018,147,13,27.9,.234,.207,87.2,28.1,1.1,31.5,97.518927727,92.898357931,18.1,35.4
